"","ORG_CODE","SEX","AGE","POP","abs_pop"
"3968","P81100","MALE","37",-75,75
"3969","P81100","MALE","38",-62,62
"3970","P81100","MALE","39",-70,70
"3971","P81100","MALE","4",-60,60
"3972","P81100","MALE","40",-71,71
"3973","P81100","MALE","41",-74,74
"3974","P81100","MALE","42",-59,59
"3975","P81100","MALE","43",-69,69
"3976","P81100","MALE","44",-63,63
"3977","P81100","MALE","45",-96,96
"3978","P81100","MALE","46",-67,67
"3979","P81100","MALE","47",-88,88
"3980","P81100","MALE","48",-95,95
"3981","P81100","MALE","49",-106,106
"3982","P81100","MALE","5",-83,83
"3983","P81100","MALE","50",-127,127
"3984","P81100","MALE","51",-118,118
"3985","P81100","MALE","52",-128,128
"3986","P81100","MALE","53",-99,99
"3987","P81100","MALE","54",-104,104
"3988","P81100","MALE","55",-122,122
"3989","P81100","MALE","56",-120,120
"3990","P81100","MALE","57",-112,112
"3991","P81100","MALE","58",-108,108
"3992","P81100","MALE","59",-116,116
"3993","P81100","MALE","6",-68,68
"3994","P81100","MALE","60",-98,98
"3995","P81100","MALE","61",-109,109
"3996","P81100","MALE","62",-93,93
"3997","P81100","MALE","63",-90,90
"3998","P81100","MALE","64",-82,82
"3999","P81100","MALE","65",-82,82
"4000","P81100","MALE","66",-106,106
"4001","P81100","MALE","67",-84,84
"4002","P81100","MALE","68",-67,67
"4003","P81100","MALE","69",-76,76
"4004","P81100","MALE","7",-73,73
"4005","P81100","MALE","70",-77,77
"4006","P81100","MALE","71",-99,99
"4007","P81100","MALE","72",-104,104
"4008","P81100","MALE","73",-101,101
"4009","P81100","MALE","74",-66,66
"4010","P81100","MALE","75",-65,65
"4011","P81100","MALE","76",-69,69
"4012","P81100","MALE","77",-48,48
"4013","P81100","MALE","78",-45,45
"4014","P81100","MALE","79",-63,63
"4015","P81100","MALE","8",-65,65
"4016","P81100","MALE","80",-48,48
"4017","P81100","MALE","81",-46,46
"4018","P81100","MALE","82",-45,45
"4019","P81100","MALE","83",-33,33
"4020","P81100","MALE","84",-38,38
"4021","P81100","MALE","85",-35,35
"4022","P81100","MALE","86",-35,35
"4023","P81100","MALE","87",-15,15
"4024","P81100","MALE","88",-15,15
"4025","P81100","MALE","89",-18,18
"4026","P81100","MALE","9",-78,78
"4027","P81100","MALE","90",-14,14
"4028","P81100","MALE","91",-4,4
"4029","P81100","MALE","92",-8,8
"4030","P81100","MALE","93",-8,8
"4031","P81100","MALE","94",-8,8
"4032","P81100","MALE","95+",-9,9
"4033","P81118","MALE","0",-51,51
"4034","P81118","MALE","1",-61,61
"4035","P81118","MALE","10",-43,43
"4036","P81118","MALE","11",-51,51
"4037","P81118","MALE","12",-49,49
"4038","P81118","MALE","13",-55,55
"4039","P81118","MALE","14",-59,59
"4040","P81118","MALE","15",-60,60
"4041","P81118","MALE","16",-46,46
"4042","P81118","MALE","17",-67,67
"4043","P81118","MALE","18",-44,44
"4044","P81118","MALE","19",-42,42
"4045","P81118","MALE","2",-61,61
"4046","P81118","MALE","20",-47,47
"4047","P81118","MALE","21",-42,42
"4048","P81118","MALE","22",-44,44
"4049","P81118","MALE","23",-25,25
"4050","P81118","MALE","24",-52,52
"4051","P81118","MALE","25",-48,48
"4052","P81118","MALE","26",-54,54
"4053","P81118","MALE","27",-46,46
"4054","P81118","MALE","28",-49,49
"4055","P81118","MALE","29",-68,68
"4056","P81118","MALE","3",-55,55
"4057","P81118","MALE","30",-79,79
"4058","P81118","MALE","31",-54,54
"4059","P81118","MALE","32",-61,61
"4060","P81118","MALE","33",-71,71
"4061","P81118","MALE","34",-53,53
"4062","P81118","MALE","35",-57,57
"4063","P81118","MALE","36",-82,82
"4064","P81118","MALE","37",-64,64
"4065","P81118","MALE","38",-57,57
"4066","P81118","MALE","39",-61,61
"4067","P81118","MALE","4",-59,59
"4068","P81118","MALE","40",-66,66
"4069","P81118","MALE","41",-57,57
"4070","P81118","MALE","42",-54,54
"4071","P81118","MALE","43",-51,51
"4072","P81118","MALE","44",-65,65
"4073","P81118","MALE","45",-66,66
"4074","P81118","MALE","46",-72,72
"4075","P81118","MALE","47",-77,77
"4076","P81118","MALE","48",-58,58
"4077","P81118","MALE","49",-64,64
"4078","P81118","MALE","5",-67,67
"4079","P81118","MALE","50",-66,66
"4080","P81118","MALE","51",-66,66
"4081","P81118","MALE","52",-64,64
"4082","P81118","MALE","53",-66,66
"4083","P81118","MALE","54",-55,55
"4084","P81118","MALE","55",-52,52
"4085","P81118","MALE","56",-43,43
"4086","P81118","MALE","57",-60,60
"4087","P81118","MALE","58",-56,56
"4088","P81118","MALE","59",-45,45
"4089","P81118","MALE","6",-57,57
"4090","P81118","MALE","60",-49,49
"4091","P81118","MALE","61",-35,35
"4092","P81118","MALE","62",-39,39
"4093","P81118","MALE","63",-39,39
"4094","P81118","MALE","64",-34,34
"4095","P81118","MALE","65",-42,42
"4096","P81118","MALE","66",-49,49
"4097","P81118","MALE","67",-39,39
"4098","P81118","MALE","68",-40,40
"4099","P81118","MALE","69",-39,39
"4100","P81118","MALE","7",-66,66
"4101","P81118","MALE","70",-28,28
"4102","P81118","MALE","71",-40,40
"4103","P81118","MALE","72",-35,35
"4104","P81118","MALE","73",-31,31
"4105","P81118","MALE","74",-30,30
"4106","P81118","MALE","75",-21,21
"4107","P81118","MALE","76",-23,23
"4108","P81118","MALE","77",-19,19
"4109","P81118","MALE","78",-14,14
"4110","P81118","MALE","79",-19,19
"4111","P81118","MALE","8",-56,56
"4112","P81118","MALE","80",-11,11
"4113","P81118","MALE","81",-15,15
"4114","P81118","MALE","82",-11,11
"4115","P81118","MALE","83",-12,12
"4116","P81118","MALE","84",-6,6
"4117","P81118","MALE","85",-14,14
"4118","P81118","MALE","86",-11,11
"4119","P81118","MALE","87",-4,4
"4120","P81118","MALE","88",-4,4
"4121","P81118","MALE","89",-5,5
"4122","P81118","MALE","9",-68,68
"4123","P81118","MALE","90",-7,7
"4124","P81118","MALE","91",0,0
"4125","P81118","MALE","92",-1,1
"4126","P81118","MALE","93",-4,4
"4127","P81118","MALE","94",0,0
"4128","P81118","MALE","95+",-4,4
"4129","P81123","MALE","0",-88,88
"4130","P81123","MALE","1",-83,83
"4131","P81123","MALE","10",-119,119
"4132","P81123","MALE","11",-119,119
"4133","P81123","MALE","12",-118,118
"4134","P81123","MALE","13",-104,104
"4135","P81123","MALE","14",-110,110
"4136","P81123","MALE","15",-118,118
"4137","P81123","MALE","16",-107,107
"4138","P81123","MALE","17",-106,106
"4139","P81123","MALE","18",-87,87
"4140","P81123","MALE","19",-85,85
"4141","P81123","MALE","2",-90,90
"4142","P81123","MALE","20",-110,110
"4143","P81123","MALE","21",-96,96
"4144","P81123","MALE","22",-86,86
"4145","P81123","MALE","23",-71,71
"4146","P81123","MALE","24",-93,93
"4147","P81123","MALE","25",-85,85
"4148","P81123","MALE","26",-87,87
"4149","P81123","MALE","27",-97,97
"4150","P81123","MALE","28",-108,108
"4151","P81123","MALE","29",-94,94
"4152","P81123","MALE","3",-119,119
"4153","P81123","MALE","30",-124,124
"4154","P81123","MALE","31",-139,139
"4155","P81123","MALE","32",-128,128
"4156","P81123","MALE","33",-108,108
"4157","P81123","MALE","34",-144,144
"4158","P81123","MALE","35",-145,145
"4159","P81123","MALE","36",-122,122
"4160","P81123","MALE","37",-123,123
"4161","P81123","MALE","38",-118,118
"4162","P81123","MALE","39",-143,143
"4163","P81123","MALE","4",-106,106
"4164","P81123","MALE","40",-112,112
"4165","P81123","MALE","41",-115,115
"4166","P81123","MALE","42",-111,111
"4167","P81123","MALE","43",-120,120
"4168","P81123","MALE","44",-87,87
"4169","P81123","MALE","45",-92,92
"4170","P81123","MALE","46",-81,81
"4171","P81123","MALE","47",-90,90
"4172","P81123","MALE","48",-88,88
"4173","P81123","MALE","49",-96,96
"4174","P81123","MALE","5",-126,126
"4175","P81123","MALE","50",-89,89
"4176","P81123","MALE","51",-89,89
"4177","P81123","MALE","52",-76,76
"4178","P81123","MALE","53",-81,81
"4179","P81123","MALE","54",-67,67
"4180","P81123","MALE","55",-81,81
"4181","P81123","MALE","56",-73,73
"4182","P81123","MALE","57",-79,79
"4183","P81123","MALE","58",-83,83
"4184","P81123","MALE","59",-71,71
"4185","P81123","MALE","6",-110,110
"4186","P81123","MALE","60",-80,80
"4187","P81123","MALE","61",-73,73
"4188","P81123","MALE","62",-56,56
"4189","P81123","MALE","63",-67,67
"4190","P81123","MALE","64",-65,65
"4191","P81123","MALE","65",-66,66
"4192","P81123","MALE","66",-64,64
"4193","P81123","MALE","67",-56,56
"4194","P81123","MALE","68",-66,66
"4195","P81123","MALE","69",-52,52
"4196","P81123","MALE","7",-109,109
"4197","P81123","MALE","70",-57,57
"4198","P81123","MALE","71",-65,65
"4199","P81123","MALE","72",-45,45
"4200","P81123","MALE","73",-43,43
"4201","P81123","MALE","74",-34,34
"4202","P81123","MALE","75",-33,33
"4203","P81123","MALE","76",-31,31
"4204","P81123","MALE","77",-47,47
"4205","P81123","MALE","78",-26,26
"4206","P81123","MALE","79",-28,28
"4207","P81123","MALE","8",-104,104
"4208","P81123","MALE","80",-33,33
"4209","P81123","MALE","81",-25,25
"4210","P81123","MALE","82",-20,20
"4211","P81123","MALE","83",-18,18
"4212","P81123","MALE","84",-16,16
"4213","P81123","MALE","85",-15,15
"4214","P81123","MALE","86",-7,7
"4215","P81123","MALE","87",-12,12
"4216","P81123","MALE","88",-9,9
"4217","P81123","MALE","89",-5,5
"4218","P81123","MALE","9",-149,149
"4219","P81123","MALE","90",-11,11
"4220","P81123","MALE","91",-3,3
"4221","P81123","MALE","92",-3,3
"4222","P81123","MALE","93",-4,4
"4223","P81123","MALE","94",0,0
"4224","P81123","MALE","95+",-8,8
"4225","P81130","MALE","0",-58,58
"4226","P81130","MALE","1",-70,70
"4227","P81130","MALE","10",-76,76
"4228","P81130","MALE","11",-87,87
"4229","P81130","MALE","12",-73,73
"4230","P81130","MALE","13",-76,76
"4231","P81130","MALE","14",-66,66
"4232","P81130","MALE","15",-80,80
"4233","P81130","MALE","16",-73,73
"4234","P81130","MALE","17",-66,66
"4235","P81130","MALE","18",-51,51
"4236","P81130","MALE","19",-59,59
"4237","P81130","MALE","2",-77,77
"4238","P81130","MALE","20",-75,75
"4239","P81130","MALE","21",-60,60
"4240","P81130","MALE","22",-73,73
"4241","P81130","MALE","23",-77,77
"4242","P81130","MALE","24",-64,64
"4243","P81130","MALE","25",-64,64
"4244","P81130","MALE","26",-58,58
"4245","P81130","MALE","27",-71,71
"4246","P81130","MALE","28",-76,76
"4247","P81130","MALE","29",-73,73
"4248","P81130","MALE","3",-77,77
"4249","P81130","MALE","30",-71,71
"4250","P81130","MALE","31",-81,81
"4251","P81130","MALE","32",-86,86
"4252","P81130","MALE","33",-76,76
"4253","P81130","MALE","34",-84,84
"4254","P81130","MALE","35",-83,83
"4255","P81130","MALE","36",-79,79
"4256","P81130","MALE","37",-80,80
"4257","P81130","MALE","38",-75,75
"4258","P81130","MALE","39",-76,76
"4259","P81130","MALE","4",-83,83
"4260","P81130","MALE","40",-67,67
"4261","P81130","MALE","41",-85,85
"4262","P81130","MALE","42",-75,75
"4263","P81130","MALE","43",-80,80
"4264","P81130","MALE","44",-68,68
"4265","P81130","MALE","45",-66,66
"4266","P81130","MALE","46",-73,73
"4267","P81130","MALE","47",-82,82
"4268","P81130","MALE","48",-109,109
"4269","P81130","MALE","49",-92,92
"4270","P81130","MALE","5",-83,83
"4271","P81130","MALE","50",-97,97
"4272","P81130","MALE","51",-103,103
"4273","P81130","MALE","52",-78,78
"4274","P81130","MALE","53",-95,95
"4275","P81130","MALE","54",-111,111
"4276","P81130","MALE","55",-103,103
"4277","P81130","MALE","56",-89,89
"4278","P81130","MALE","57",-86,86
"4279","P81130","MALE","58",-91,91
"4280","P81130","MALE","59",-73,73
"4281","P81130","MALE","6",-70,70
"4282","P81130","MALE","60",-97,97
"4283","P81130","MALE","61",-84,84
"4284","P81130","MALE","62",-85,85
"4285","P81130","MALE","63",-69,69
"4286","P81130","MALE","64",-70,70
"4287","P81130","MALE","65",-84,84
"4288","P81130","MALE","66",-79,79
"4289","P81130","MALE","67",-80,80
"4290","P81130","MALE","68",-64,64
"4291","P81130","MALE","69",-68,68
"4292","P81130","MALE","7",-86,86
"4293","P81130","MALE","70",-59,59
"4294","P81130","MALE","71",-88,88
"4295","P81130","MALE","72",-98,98
"4296","P81130","MALE","73",-64,64
"4297","P81130","MALE","74",-48,48
"4298","P81130","MALE","75",-53,53
"4299","P81130","MALE","76",-49,49
"4300","P81130","MALE","77",-55,55
"4301","P81130","MALE","78",-41,41
"4302","P81130","MALE","79",-40,40
"4303","P81130","MALE","8",-88,88
"4304","P81130","MALE","80",-33,33
"4305","P81130","MALE","81",-39,39
"4306","P81130","MALE","82",-22,22
"4307","P81130","MALE","83",-23,23
"4308","P81130","MALE","84",-24,24
"4309","P81130","MALE","85",-16,16
"4310","P81130","MALE","86",-17,17
"4311","P81130","MALE","87",-18,18
"4312","P81130","MALE","88",-14,14
"4313","P81130","MALE","89",-17,17
"4314","P81130","MALE","9",-84,84
"4315","P81130","MALE","90",-7,7
"4316","P81130","MALE","91",-7,7
"4317","P81130","MALE","92",-4,4
"4318","P81130","MALE","93",-10,10
"4319","P81130","MALE","94",-2,2
"4320","P81130","MALE","95+",-8,8
"4321","P81132","MALE","0",-41,41
"4322","P81132","MALE","1",-42,42
"4323","P81132","MALE","10",-55,55
"4324","P81132","MALE","11",-53,53
"4325","P81132","MALE","12",-50,50
"4326","P81132","MALE","13",-61,61
"4327","P81132","MALE","14",-63,63
"4328","P81132","MALE","15",-51,51
"4329","P81132","MALE","16",-52,52
"4330","P81132","MALE","17",-55,55
"4331","P81132","MALE","18",-54,54
"4332","P81132","MALE","19",-51,51
"4333","P81132","MALE","2",-47,47
"4334","P81132","MALE","20",-52,52
"4335","P81132","MALE","21",-60,60
"4336","P81132","MALE","22",-46,46
"4337","P81132","MALE","23",-54,54
"4338","P81132","MALE","24",-72,72
"4339","P81132","MALE","25",-57,57
"4340","P81132","MALE","26",-56,56
"4341","P81132","MALE","27",-53,53
"4342","P81132","MALE","28",-47,47
"4343","P81132","MALE","29",-71,71
"4344","P81132","MALE","3",-46,46
"4345","P81132","MALE","30",-48,48
"4346","P81132","MALE","31",-54,54
"4347","P81132","MALE","32",-64,64
"4348","P81132","MALE","33",-55,55
"4349","P81132","MALE","34",-49,49
"4350","P81132","MALE","35",-44,44
"4351","P81132","MALE","36",-46,46
"4352","P81132","MALE","37",-52,52
"4353","P81132","MALE","38",-61,61
"4354","P81132","MALE","39",-61,61
"4355","P81132","MALE","4",-39,39
"4356","P81132","MALE","40",-58,58
"4357","P81132","MALE","41",-44,44
"4358","P81132","MALE","42",-49,49
"4359","P81132","MALE","43",-48,48
"4360","P81132","MALE","44",-53,53
"4361","P81132","MALE","45",-56,56
"4362","P81132","MALE","46",-54,54
"4363","P81132","MALE","47",-61,61
"4364","P81132","MALE","48",-63,63
"4365","P81132","MALE","49",-82,82
"4366","P81132","MALE","5",-52,52
"4367","P81132","MALE","50",-69,69
"4368","P81132","MALE","51",-85,85
"4369","P81132","MALE","52",-75,75
"4370","P81132","MALE","53",-74,74
"4371","P81132","MALE","54",-84,84
"4372","P81132","MALE","55",-84,84
"4373","P81132","MALE","56",-66,66
"4374","P81132","MALE","57",-75,75
"4375","P81132","MALE","58",-80,80
"4376","P81132","MALE","59",-48,48
"4377","P81132","MALE","6",-54,54
"4378","P81132","MALE","60",-76,76
"4379","P81132","MALE","61",-66,66
"4380","P81132","MALE","62",-55,55
"4381","P81132","MALE","63",-51,51
"4382","P81132","MALE","64",-46,46
"4383","P81132","MALE","65",-41,41
"4384","P81132","MALE","66",-62,62
"4385","P81132","MALE","67",-42,42
"4386","P81132","MALE","68",-37,37
"4387","P81132","MALE","69",-54,54
"4388","P81132","MALE","7",-71,71
"4389","P81132","MALE","70",-55,55
"4390","P81132","MALE","71",-51,51
"4391","P81132","MALE","72",-75,75
"4392","P81132","MALE","73",-51,51
"4393","P81132","MALE","74",-29,29
"4394","P81132","MALE","75",-40,40
"4395","P81132","MALE","76",-30,30
"4396","P81132","MALE","77",-24,24
"4397","P81132","MALE","78",-27,27
"4398","P81132","MALE","79",-17,17
"4399","P81132","MALE","8",-48,48
"4400","P81132","MALE","80",-21,21
"4401","P81132","MALE","81",-22,22
"4402","P81132","MALE","82",-12,12
"4403","P81132","MALE","83",-16,16
"4404","P81132","MALE","84",-12,12
"4405","P81132","MALE","85",-15,15
"4406","P81132","MALE","86",-12,12
"4407","P81132","MALE","87",-11,11
"4408","P81132","MALE","88",-12,12
"4409","P81132","MALE","89",-3,3
"4410","P81132","MALE","9",-49,49
"4411","P81132","MALE","90",-7,7
"4412","P81132","MALE","91",-5,5
"4413","P81132","MALE","92",-3,3
"4414","P81132","MALE","93",-3,3
"4415","P81132","MALE","94",-2,2
"4416","P81132","MALE","95+",-5,5
"4417","P81134","MALE","0",-15,15
"4418","P81134","MALE","1",-15,15
"4419","P81134","MALE","10",-22,22
"4420","P81134","MALE","11",-26,26
"4421","P81134","MALE","12",-25,25
"4422","P81134","MALE","13",-23,23
"4423","P81134","MALE","14",-15,15
"4424","P81134","MALE","15",-24,24
"4425","P81134","MALE","16",-15,15
"4426","P81134","MALE","17",-29,29
"4427","P81134","MALE","18",-20,20
"4428","P81134","MALE","19",-24,24
"4429","P81134","MALE","2",-17,17
"4430","P81134","MALE","20",-23,23
"4431","P81134","MALE","21",-19,19
"4432","P81134","MALE","22",-18,18
"4433","P81134","MALE","23",-11,11
"4434","P81134","MALE","24",-15,15
"4435","P81134","MALE","25",-15,15
"4436","P81134","MALE","26",-18,18
"4437","P81134","MALE","27",-22,22
"4438","P81134","MALE","28",-27,27
"4439","P81134","MALE","29",-23,23
"4440","P81134","MALE","3",-31,31
"4441","P81134","MALE","30",-16,16
"4442","P81134","MALE","31",-32,32
"4443","P81134","MALE","32",-17,17
"4444","P81134","MALE","33",-27,27
"4445","P81134","MALE","34",-19,19
"4446","P81134","MALE","35",-26,26
"4447","P81134","MALE","36",-24,24
"4448","P81134","MALE","37",-21,21
"4449","P81134","MALE","38",-22,22
"4450","P81134","MALE","39",-23,23
"4451","P81134","MALE","4",-23,23
"4452","P81134","MALE","40",-17,17
"4453","P81134","MALE","41",-25,25
"4454","P81134","MALE","42",-29,29
"4455","P81134","MALE","43",-17,17
"4456","P81134","MALE","44",-22,22
"4457","P81134","MALE","45",-33,33
"4458","P81134","MALE","46",-22,22
"4459","P81134","MALE","47",-39,39
"4460","P81134","MALE","48",-37,37
"4461","P81134","MALE","49",-30,30
"4462","P81134","MALE","5",-24,24
"4463","P81134","MALE","50",-27,27
"4464","P81134","MALE","51",-32,32
"4465","P81134","MALE","52",-30,30
"4466","P81134","MALE","53",-30,30
"4467","P81134","MALE","54",-28,28
"4468","P81134","MALE","55",-35,35
"4469","P81134","MALE","56",-27,27
"4470","P81134","MALE","57",-38,38
"4471","P81134","MALE","58",-28,28
"4472","P81134","MALE","59",-26,26
"4473","P81134","MALE","6",-22,22
"4474","P81134","MALE","60",-36,36
"4475","P81134","MALE","61",-28,28
"4476","P81134","MALE","62",-27,27
"4477","P81134","MALE","63",-31,31
"4478","P81134","MALE","64",-21,21
"4479","P81134","MALE","65",-23,23
"4480","P81134","MALE","66",-27,27
"4481","P81134","MALE","67",-30,30
"4482","P81134","MALE","68",-20,20
"4483","P81134","MALE","69",-32,32
"4484","P81134","MALE","7",-21,21
"4485","P81134","MALE","70",-24,24
"4486","P81134","MALE","71",-34,34
"4487","P81134","MALE","72",-42,42
"4488","P81134","MALE","73",-31,31
"4489","P81134","MALE","74",-23,23
"4490","P81134","MALE","75",-26,26
"4491","P81134","MALE","76",-22,22
"4492","P81134","MALE","77",-18,18
"4493","P81134","MALE","78",-22,22
"4494","P81134","MALE","79",-11,11
"4495","P81134","MALE","8",-23,23
"4496","P81134","MALE","80",-17,17
"4497","P81134","MALE","81",-14,14
"4498","P81134","MALE","82",-10,10
"4499","P81134","MALE","83",-11,11
"4500","P81134","MALE","84",-13,13
"4501","P81134","MALE","85",-12,12
"4502","P81134","MALE","86",-2,2
"4503","P81134","MALE","87",-12,12
"4504","P81134","MALE","88",-9,9
"4505","P81134","MALE","89",-5,5
"4506","P81134","MALE","9",-23,23
"4507","P81134","MALE","90",-5,5
"4508","P81134","MALE","91",-3,3
"4509","P81134","MALE","92",-3,3
"4510","P81134","MALE","93",-2,2
"4511","P81134","MALE","94",-3,3
"4512","P81134","MALE","95+",-1,1
"4513","P81137","MALE","0",-37,37
"4514","P81137","MALE","1",-34,34
"4515","P81137","MALE","10",-40,40
"4516","P81137","MALE","11",-33,33
"4517","P81137","MALE","12",-38,38
"4518","P81137","MALE","13",-48,48
"4519","P81137","MALE","14",-37,37
"4520","P81137","MALE","15",-29,29
"4521","P81137","MALE","16",-32,32
"4522","P81137","MALE","17",-30,30
"4523","P81137","MALE","18",-35,35
